RECIPENAME,RECIPE NAME,NEW RECIPE NAME,INGREDIENT CODE,IME CODe,INGREDIENT,NEW INGREDIENT NAME,GRAMS,CATEGORY,KG / TMX,COMMENTS,Cost per Kg,costcost,OIK104 MENU,Ingredient (from Ingredient Name),Kg per Recipe,Cost per Recipe,costcosrecipe,OIK104 MENU copy,CATEGORY_,RESTAURANT (from OIK104 MENU),OIK512 MENU INGREDIENTS_,RESTAURANT (from OIK512 MENU_) (from OIK512 MENU INGREDIENTS_)
ΚΡΙΘΑΡΟΤΟ ΧΕΛΙ,ΚΡΙΘΑΡΟΤΟ ΧΕΛΙ,,,,ΕΛΑΙΟΛΑΔΟ,,40,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"5,76","5,76",,ΕΛΑΙΟΛΑΔΟ,"0,04","0,23","0,23",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΚΡΙΘΑΡΟΤΟ ΧΕΛΙ,ΚΡΙΘΑΡΟΤΟ ΧΕΛΙ,,,,ΚΡΑΣΙ ,,40,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,750,,"10,00","10,00",,ΚΡΑΣΙ ,"0,05","0,53","0,53",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΚΡΙΘΑΡΟΤΟ ΧΕΛΙ,ΚΡΙΘΑΡΟΤΟ ΧΕΛΙ,,,,ΚΡΕΜΜΥΔΙ,,40,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,,,,ΚΡΕΜΜΥΔΙ,"0,04","0,00","0,00",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΚΡΙΘΑΡΟΤΟ ΧΕΛΙ,ΚΡΙΘΑΡΟΤΟ ΧΕΛΙ,,,,ΚΡΙΘΑΡΑΚΙ,,100,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"1,15","1,15",,ΚΡΙΘΑΡΑΚΙ,"0,10","0,12","0,12",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΚΡΙΘΑΡΟΤΟ ΧΕΛΙ,ΚΡΙΘΑΡΟΤΟ ΧΕΛΙ,,,,ΛΙΠΟΣ ΧΕΛΙΟΥ ,,17,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"54,00","54,00",,ΛΙΠΟΣ ΧΕΛΙΟΥ ,"0,02","0,92","0,92",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΚΡΙΘΑΡΟΤΟ ΧΕΛΙ,ΚΡΙΘΑΡΟΤΟ ΧΕΛΙ,,,,ΣΚΟΡΔΑ,,40,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"5,50","5,50",,ΣΚΟΡΔΑ,"0,04","0,22","0,22",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΚΡΙΘΑΡΟΤΟ ΧΕΛΙ,ΚΡΙΘΑΡΟΤΟ ΧΕΛΙ,,,,ΧΕΛΙ ΚΑΠΝΙΣΤΟ ,,50,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"45,45","45,45",,ΧΕΛΙ ΚΑΠΝΙΣΤΟ ,"0,05","2,27","2,27",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΠΕΝΝΕΣ ΜΕ ΦΙΛΕΤΑΚΙΑ ΚΟΤΟΠΟΥΛΟ,ΠΕΝΝΕΣ ΜΕ ΦΙΛΕΤΑΚΙΑ ΚΟΤΟΠΟΥΛΟ,,,,ΑΛΑΤΙ,,10,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"0,89","0,89",,ΑΛΑΤΙ,"0,01","0,01","0,01",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΠΕΝΝΕΣ ΜΕ ΦΙΛΕΤΑΚΙΑ ΚΟΤΟΠΟΥΛΟ,ΠΕΝΝΕΣ ΜΕ ΦΙΛΕΤΑΚΙΑ ΚΟΤΟΠΟΥΛΟ,,,,ΚΕΦΑΛΟΓΡΑΒΙΕΡΑ,,50,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,,,,ΚΕΦΑΛΟΓΡΑΒΙΕΡΑ,"0,05","0,00","0,00",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΠΕΝΝΕΣ ΜΕ ΦΙΛΕΤΑΚΙΑ ΚΟΤΟΠΟΥΛΟ,ΠΕΝΝΕΣ ΜΕ ΦΙΛΕΤΑΚΙΑ ΚΟΤΟΠΟΥΛΟ,,,,ΚΟΤΟΠΟΥΛΟ ΦΙΛΕΤΟ,,100,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"5,20","5,20",,ΚΟΤΟΠΟΥΛΟ ΦΙΛΕΤΟ,"0,10","0,52","0,52",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΠΕΝΝΕΣ ΜΕ ΦΙΛΕΤΑΚΙΑ ΚΟΤΟΠΟΥΛΟ,ΠΕΝΝΕΣ ΜΕ ΦΙΛΕΤΑΚΙΑ ΚΟΤΟΠΟΥΛΟ,,,,ΚΡΑΣΙ ,,40,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"10,00","10,00",,ΚΡΑΣΙ ,"0,04","0,40","0,40",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΠΕΝΝΕΣ ΜΕ ΦΙΛΕΤΑΚΙΑ ΚΟΤΟΠΟΥΛΟ,ΠΕΝΝΕΣ ΜΕ ΦΙΛΕΤΑΚΙΑ ΚΟΤΟΠΟΥΛΟ,,,,ΠΕΝΝΕΣ,,160,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"1,38","1,38",,ΠΕΝΝΕΣ,"0,16","0,22","0,22",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΠΕΝΝΕΣ ΜΕ ΦΙΛΕΤΑΚΙΑ ΚΟΤΟΠΟΥΛΟ,ΠΕΝΝΕΣ ΜΕ ΦΙΛΕΤΑΚΙΑ ΚΟΤΟΠΟΥΛΟ,,,,ΠΙΠΕΡΙ ΜΑΥΡΟ,,10,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"14,44","14,44",,ΠΙΠΕΡΙ ΜΑΥΡΟ,"0,01","0,14","0,14",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΠΕΝΝΕΣ ΜΕ ΦΙΛΕΤΑΚΙΑ ΚΟΤΟΠΟΥΛΟ,ΠΕΝΝΕΣ ΜΕ ΦΙΛΕΤΑΚΙΑ ΚΟΤΟΠΟΥΛΟ,,,,ΠΙΠΕΡΙΕΣ ΦΛΩΡΙΝΗΣ,,50,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"3,10","3,10",,ΠΙΠΕΡΙΕΣ ΦΛΩΡΙΝΗΣ,"0,05","0,16","0,16",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΠΕΝΝΕΣ ΜΕ ΦΙΛΕΤΑΚΙΑ ΚΟΤΟΠΟΥΛΟ,ΠΕΝΝΕΣ ΜΕ ΦΙΛΕΤΑΚΙΑ ΚΟΤΟΠΟΥΛΟ,,,,ΣΑΦΡΑΝ,,30,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"10,51","10,51",,ΣΑΦΡΑΝ,"0,03","0,32","0,32",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,,,,ΒΟΥΤΥΡΟ ΦΡΕΣΚΟ,,15,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"12,11","12,11",,ΒΟΥΤΥΡΟ ΦΡΕΣΚΟ,"0,02","0,18","0,18",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,,,,ΕΛΑΙΟΛΑΔΟ,,20,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"5,76","5,76",,ΕΛΑΙΟΛΑΔΟ,"0,02","0,12","0,12",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,,,,ΖΩΜΟΣ ΚΟΤΑΣ,,20,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"4,80","4,80",,ΖΩΜΟΣ ΚΟΤΑΣ,"0,02","0,10","0,10",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,,,,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ,,80,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"0,60","0,60",,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ,"0,08","0,05","0,05",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,,,,ΛΑΔΙ ΤΡΟΥΦΑΣ,,20,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"40,32","40,32",,ΛΑΔΙ ΤΡΟΥΦΑΣ,"0,02","0,81","0,81",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,,,,ΛΕΝΤΙΝΟΥΛΑ,,15,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"69,83","69,83",,ΛΕΝΤΙΝΟΥΛΑ,"0,02","1,05","1,05",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,,,,ΛΕΥΚΟ ΚΡΑΣΙ,,30,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,,,,ΛΕΥΚΟ ΚΡΑΣΙ,"0,03","0,00","0,00",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,,,,ΠΑΡΜΕΖΑΝΑ,,50,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"12,60","12,60",,ΠΑΡΜΕΖΑΝΑ,"0,05","0,63","0,63",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,,,,ΡΥΖΙ ΚΑΡΟΛΙΝΑ,,100,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"1,30","1,30",,ΡΥΖΙ ΚΑΡΟΛΙΝΑ,"0,10","0,13","0,13",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,ΡΙΖΟΤΟ ΦΡΕΣΚΩΝ ΑΓΡΙΩΝ ΜΑΝΙΤΑΡΙΩΝ,,,,ΣΦΗΝΑΚΙ ΜΑΡΤΙΝΙ,,30,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,,,,ΣΦΗΝΑΚΙ ΜΑΡΤΙΝΙ,"0,03","0,00","0,00",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΣΚΙΟΥΦΙΧΤΑ ΜΕ ΚΙΜΑ,ΣΚΙΟΥΦΙΧΤΑ ΜΕ ΚΙΜΑ,,,,ΚΙΜΑΣ,,150,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"7,00","7,00",,ΚΙΜΑΣ,"0,15","1,05","1,05",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΣΚΙΟΥΦΙΧΤΑ ΜΕ ΚΙΜΑ,ΣΚΙΟΥΦΙΧΤΑ ΜΕ ΚΙΜΑ,,,,ΠΕΚΟΡΙΝΟ,,20,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"11,50","11,50",,ΠΕΚΟΡΙΝΟ,"0,02","0,23","0,23",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΣΚΙΟΥΦΙΧΤΑ ΜΕ ΚΙΜΑ,ΣΚΙΟΥΦΙΧΤΑ ΜΕ ΚΙΜΑ,,,,ΣΚΙΟΥΦΙΧΤΑ,,250,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"3,50","3,50",,ΣΚΙΟΥΦΙΧΤΑ,"0,25","0,88","0,88",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΣΠΑΓΓΕΤΙ ΦΡΕΣΚΙΑ ΝΤΟΜΑΤΑ,ΣΠΑΓΓΕΤΙ ΦΡΕΣΚΙΑ ΝΤΟΜΑΤΑ,,,,ΑΛΑΤΙ,,10,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"0,89","0,89",,ΑΛΑΤΙ,"0,01","0,01","0,01",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΣΠΑΓΓΕΤΙ ΦΡΕΣΚΙΑ ΝΤΟΜΑΤΑ,ΣΠΑΓΓΕΤΙ ΦΡΕΣΚΙΑ ΝΤΟΜΑΤΑ,,,,ΒΑΣΙΛΙΚΟΣ,,10,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"1,40","1,40",,ΒΑΣΙΛΙΚΟΣ,"0,01","0,01","0,01",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΣΠΑΓΓΕΤΙ ΦΡΕΣΚΙΑ ΝΤΟΜΑΤΑ,ΣΠΑΓΓΕΤΙ ΦΡΕΣΚΙΑ ΝΤΟΜΑΤΑ,,,,ΖΑΧΑΡΗ,,10,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"0,91","0,91",,ΖΑΧΑΡΗ,"0,01","0,01","0,01",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΣΠΑΓΓΕΤΙ ΦΡΕΣΚΙΑ ΝΤΟΜΑΤΑ,ΣΠΑΓΓΕΤΙ ΦΡΕΣΚΙΑ ΝΤΟΜΑΤΑ,,,,ΠΙΠΕΡΙ ΜΑΥΡΟ,,10,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"14,44","14,44",,ΠΙΠΕΡΙ ΜΑΥΡΟ,"0,01","0,14","0,14",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΣΠΑΓΓΕΤΙ ΦΡΕΣΚΙΑ ΝΤΟΜΑΤΑ,ΣΠΑΓΓΕΤΙ ΦΡΕΣΚΙΑ ΝΤΟΜΑΤΑ,,,,ΡΙΓΑΝΗ,,10,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"8,53","8,53",,ΡΙΓΑΝΗ,"0,01","0,09","0,09",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΣΠΑΓΓΕΤΙ ΦΡΕΣΚΙΑ ΝΤΟΜΑΤΑ,ΣΠΑΓΓΕΤΙ ΦΡΕΣΚΙΑ ΝΤΟΜΑΤΑ,,,,ΣΑΛΤΣΑ ΝΤΟΜΑΤΑΣ 1ΚΙΛΟΥ/ΚΕΦΤΕΔΑΚΙΑ,,100,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,,"3,52",,ΣΑΛΤΣΑ ΝΤΟΜΑΤΑΣ 1ΚΙΛΟΥ/ΚΕΦΤΕΔΑΚΙΑ,"0,10","0,00","0,35",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΣΠΑΓΓΕΤΙ ΦΡΕΣΚΙΑ ΝΤΟΜΑΤΑ,ΣΠΑΓΓΕΤΙ ΦΡΕΣΚΙΑ ΝΤΟΜΑΤΑ,,,,ΣΚΟΡΔΑ,,15,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"5,50","5,50",,ΣΚΟΡΔΑ,"0,02","0,08","0,08",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
ΣΠΑΓΓΕΤΙ ΦΡΕΣΚΙΑ ΝΤΟΜΑΤΑ,ΣΠΑΓΓΕΤΙ ΦΡΕΣΚΙΑ ΝΤΟΜΑΤΑ,,,,ΣΠΑΓΓΕΤΙ,,160,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,1000,,"1,72","1,72",,ΣΠΑΓΓΕΤΙ,"0,16","0,28","0,28",,ΠΑΣΤΕΣ - ΡΙΖΟΤΑ,,,
,,,,,ΕΝΤΑΜ,,90,,1000,,"7,20","7,20",,ΕΝΤΑΜ,"0,09","0,65","0,65",,,,4 ΕΠΟΧΕΣ,OIK512
,,,,,ΖΥΜΗ ΠΙΤΣΑΣ 54 ΜΕΡΙΔΕΣ,,1,,1,,,"0,45",,ΖΥΜΗ ΠΙΤΣΑΣ 54 ΜΕΡΙΔΕΣ,"1,00","0,00","0,45",,,,4 ΕΠΟΧΕΣ,OIK512
,,,,,ΜΑΝΙΤΑΡΙΑ,,40,,1000,,"2,14","2,14",,ΜΑΝΙΤΑΡΙΑ,"0,04","0,09","0,09",,,,4 ΕΠΟΧΕΣ,OIK512
,,,,,ΜΟΤΣΑΡΕΛΑ,,90,,1000,,"6,74","6,74",,ΜΟΤΣΑΡΕΛΑ,"0,09","0,61","0,61",,,,4 ΕΠΟΧΕΣ,OIK512
,,,,,ΜΠΕΙΚΟΝ ΚΑΠΝΙΣΤΟ,,40,,1000,,"5,31","5,31",,ΜΠΕΙΚΟΝ ΚΑΠΝΙΣΤΟ,"0,04","0,21","0,21",,,,4 ΕΠΟΧΕΣ,OIK512
,,,,,ΠΕΠΕΡΟΝΙ,,30,,1000,,"4,18","4,18",,ΠΕΠΕΡΟΝΙ,"0,03","0,13","0,13",,,,4 ΕΠΟΧΕΣ,OIK512
,,,,,ΠΙΚ ΝΙΚ,,40,,1000,,"3,12","3,12",,ΠΙΚ ΝΙΚ,"0,04","0,12","0,12",,,,4 ΕΠΟΧΕΣ,OIK512
,,,,,ΣΑΛΤΣΑ ΠΙΤΣΑΣ,,80,,1000,,,"11,70",,ΣΑΛΤΣΑ ΠΙΤΣΑΣ,"0,08","0,00","0,94",,,,4 ΕΠΟΧΕΣ,OIK512
ΚΑΛΤΣΟΝΕ ΝΟΥΤΕΛΑ,ΚΑΛΤΣΟΝΕ ΝΟΥΤΕΛΑ,,,,ΖΑΧΑΡΗ ΑΧΝΗ,,15,ΠΙΤΣΑ,1000,,"1,64","1,64",,ΖΑΧΑΡΗ ΑΧΝΗ,"0,02","0,02","0,02",,ΠΙΤΣΑ,,ΚΑΛΤΣΟΝΕ ΝΟΥΤΕΛΑ,OIK512
ΚΑΛΤΣΟΝΕ ΝΟΥΤΕΛΑ,ΚΑΛΤΣΟΝΕ ΝΟΥΤΕΛΑ,,,,ΖΥΜΗ ΠΙΤΣΑΣ 54 ΜΕΡΙΔΕΣ,,290,ΠΙΤΣΑ,1000,,,"0,45",,ΖΥΜΗ ΠΙΤΣΑΣ 54 ΜΕΡΙΔΕΣ,"0,29","0,00","0,13",,ΠΙΤΣΑ,,ΚΑΛΤΣΟΝΕ ΝΟΥΤΕΛΑ,OIK512
ΚΑΛΤΣΟΝΕ ΝΟΥΤΕΛΑ,ΚΑΛΤΣΟΝΕ ΝΟΥΤΕΛΑ,,,,ΝΟΥΚΡΕΜΑ,,130,ΠΙΤΣΑ,1000,,"5,65","5,65",,ΝΟΥΚΡΕΜΑ,"0,13","0,73","0,73",,ΠΙΤΣΑ,,ΚΑΛΤΣΟΝΕ ΝΟΥΤΕΛΑ,OIK512
ΚΑΛΤΣΟΝΕ ΝΟΥΤΕΛΑ,ΚΑΛΤΣΟΝΕ ΝΟΥΤΕΛΑ,,,,ΠΤΙ ΜΠΕΡ,,45,ΠΙΤΣΑ,1000,,,,,ΠΤΙ ΜΠΕΡ,"0,05","0,00","0,00",,ΠΙΤΣΑ,,ΚΑΛΤΣΟΝΕ ΝΟΥΤΕΛΑ,OIK512
ΜΑΡΓΑΡΙΤΑ,ΜΑΡΓΑΡΙΤΑ,,,,ΕΝΤΑΜ,,90,ΠΙΤΣΑ,1000,,"7,20","7,20",,ΕΝΤΑΜ,"0,09","0,65","0,65",,ΠΙΤΣΑ,,ΜΑΡΓΑΡΙΤΑ,OIK512
ΜΑΡΓΑΡΙΤΑ,ΜΑΡΓΑΡΙΤΑ,,,,ΖΥΜΗ ΠΙΤΣΑΣ 54 ΜΕΡΙΔΕΣ,,290,ΠΙΤΣΑ,1000,,,"0,45",,ΖΥΜΗ ΠΙΤΣΑΣ 54 ΜΕΡΙΔΕΣ,"0,29","0,00","0,13",,ΠΙΤΣΑ,,ΜΑΡΓΑΡΙΤΑ,OIK512
ΜΑΡΓΑΡΙΤΑ,ΜΑΡΓΑΡΙΤΑ,,,,ΜΟΤΣΑΡΕΛΑ,,90,ΠΙΤΣΑ,1000,,"6,74","6,74",,ΜΟΤΣΑΡΕΛΑ,"0,09","0,61","0,61",,ΠΙΤΣΑ,,ΜΑΡΓΑΡΙΤΑ,OIK512
ΜΑΡΓΑΡΙΤΑ,ΜΑΡΓΑΡΙΤΑ,,,,ΡΙΓΑΝΗ,,1,ΠΙΤΣΑ,1000,,"8,53","8,53",,ΡΙΓΑΝΗ,"0,00","0,01","0,01",,ΠΙΤΣΑ,,ΜΑΡΓΑΡΙΤΑ,OIK512
ΜΑΡΓΑΡΙΤΑ,ΜΑΡΓΑΡΙΤΑ,,,,ΣΑΛΤΣΑ ΠΙΤΣΑΣ,,80,ΠΙΤΣΑ,1000,,,"11,70",,ΣΑΛΤΣΑ ΠΙΤΣΑΣ,"0,08","0,00","0,94",,ΠΙΤΣΑ,,ΜΑΡΓΑΡΙΤΑ,OIK512
ΜΑΡΓΑΡΙΤΑ,ΜΑΡΓΑΡΙΤΑ,,,,ΤΟΜΑΤΕΣ,,150,ΠΙΤΣΑ,1000,,"1,30","1,30",,ΤΟΜΑΤΕΣ,"0,15","0,20","0,20",,ΠΙΤΣΑ,,ΜΑΡΓΑΡΙΤΑ,OIK512
ΠΑΙΔΙΚΗ,ΠΑΙΔΙΚΗ,,,,ΕΝΤΑΜ,,90,ΠΙΤΣΑ,1000,,"7,20","7,20",,ΕΝΤΑΜ,"0,09","0,65","0,65",,ΠΙΤΣΑ,,ΠΑΙΔΙΚΗ,OIK512
ΠΑΙΔΙΚΗ,ΠΑΙΔΙΚΗ,,,,ΖΥΜΗ ΠΙΤΣΑΣ 54 ΜΕΡΙΔΕΣ,,290,ΠΙΤΣΑ,1000,,,"0,45",,ΖΥΜΗ ΠΙΤΣΑΣ 54 ΜΕΡΙΔΕΣ,"0,29","0,00","0,13",,ΠΙΤΣΑ,,ΠΑΙΔΙΚΗ,OIK512
ΠΑΙΔΙΚΗ,ΠΑΙΔΙΚΗ,,,,ΜΟΤΣΑΡΕΛΑ,,90,ΠΙΤΣΑ,1000,,"6,74","6,74",,ΜΟΤΣΑΡΕΛΑ,"0,09","0,61","0,61",,ΠΙΤΣΑ,,ΠΑΙΔΙΚΗ,OIK512
ΠΑΙΔΙΚΗ,ΠΑΙΔΙΚΗ,,,,ΠΙΚ ΝΙΚ,,80,ΠΙΤΣΑ,1000,,"3,12","3,12",,ΠΙΚ ΝΙΚ,"0,08","0,25","0,25",,ΠΙΤΣΑ,,ΠΑΙΔΙΚΗ,OIK512
ΠΑΙΔΙΚΗ,ΠΑΙΔΙΚΗ,,,,ΣΑΛΤΣΑ ΠΙΤΣΑΣ,,80,ΠΙΤΣΑ,1000,,,"11,70",,ΣΑΛΤΣΑ ΠΙΤΣΑΣ,"0,08","0,00","0,94",,ΠΙΤΣΑ,,ΠΑΙΔΙΚΗ,OIK512
ΠΕΠΕΡΟΝΙ,ΠΕΠΕΡΟΝΙ,,,,ΕΝΤΑΜ,,90,ΠΙΤΣΑ,1000,,"7,20","7,20",,ΕΝΤΑΜ,"0,09","0,65","0,65",,ΠΙΤΣΑ,,ΠΕΠΕΡΟΝΙ,OIK512
ΠΕΠΕΡΟΝΙ,ΠΕΠΕΡΟΝΙ,,,,ΖΥΜΗ ΠΙΤΣΑΣ 54 ΜΕΡΙΔΕΣ,,290,ΠΙΤΣΑ,1000,,,"0,45",,ΖΥΜΗ ΠΙΤΣΑΣ 54 ΜΕΡΙΔΕΣ,"0,29","0,00","0,13",,ΠΙΤΣΑ,,ΠΕΠΕΡΟΝΙ,OIK512
ΠΕΠΕΡΟΝΙ,ΠΕΠΕΡΟΝΙ,,,,ΜΟΤΣΑΡΕΛΑ,,90,ΠΙΤΣΑ,1000,,"6,74","6,74",,ΜΟΤΣΑΡΕΛΑ,"0,09","0,61","0,61",,ΠΙΤΣΑ,,ΠΕΠΕΡΟΝΙ,OIK512
ΠΕΠΕΡΟΝΙ,ΠΕΠΕΡΟΝΙ,,,,ΠΕΠΕΡΟΝΙ,,100,ΠΙΤΣΑ,1000,,"4,18","4,18",,ΠΕΠΕΡΟΝΙ,"0,10","0,42","0,42",,ΠΙΤΣΑ,,ΠΕΠΕΡΟΝΙ,OIK512
ΠΕΠΕΡΟΝΙ,ΠΕΠΕΡΟΝΙ,,,,ΠΙΠΕΡΙΕΣ ΠΡΑΣΙΝΕΣ,,20,ΠΙΤΣΑ,1000,,"2,90","2,90",,ΠΙΠΕΡΙΕΣ ΠΡΑΣΙΝΕΣ,"0,02","0,06","0,06",,ΠΙΤΣΑ,,ΠΕΠΕΡΟΝΙ,OIK512
ΠΕΠΕΡΟΝΙ,ΠΕΠΕΡΟΝΙ,,,,ΣΑΛΤΣΑ ΠΙΤΣΑΣ,,80,ΠΙΤΣΑ,1000,,,"11,70",,ΣΑΛΤΣΑ ΠΙΤΣΑΣ,"0,08","0,00","0,94",,ΠΙΤΣΑ,,ΠΕΠΕΡΟΝΙ,OIK512
